EmployeeID,FullName,Skill,Rating
E1409,Douglas Delgado,Teamwork,4
E1410,Elizabeth Buchanan,Teamwork,3
E1411,Joe Wise,Teamwork,4.5
E1412,Joanna Freeman,Teamwork,4.5
E1413,Jared Harris,Teamwork,4.5
E1414,Christina Stone,Teamwork,3
E1415,Teresa Richardson,Teamwork,4
E1416,James Hays,Teamwork,5
E1417,Jose Duarte,Teamwork,4.5
E1418,David Bryant,Teamwork,2
E1419,Kimberly Beard,Teamwork,3.5
E1420,Guy James,Teamwork,5
E1421,Denise Gonzalez,Teamwork,4.5
E1422,James Davis,Teamwork,2
E1423,Brian Wallace,Teamwork,1.5
E1424,Karen Hale,Teamwork,5
E1425,Juan Carter,Teamwork,2
E1426,David Walls,Teamwork,1
E1427,Desiree Davis,Teamwork,1
E1428,Derrick Sanders,Teamwork,2.5
E1429,Diane Hebert,Teamwork,3.5
E1430,Joseph Brooks,Teamwork,4.5
E1431,Benjamin Parker,Teamwork,5
E1432,Jeremiah Miller,Teamwork,3.5
E1433,Holly Brooks,Teamwork,5
E1434,Susan Johnson,Teamwork,5
E1435,Michelle Lee,Teamwork,1
E1436,Elizabeth Turner,Teamwork,1
E1437,Bruce Fleming,Teamwork,3.5
E1438,Jennifer Ruiz,Teamwork,1.5
E1439,Michael Haynes,Teamwork,4.5
E1440,Gerald Crawford,Teamwork,1
E1441,Tiffany Martinez,Teamwork,1
E1442,Ashley Keller,Teamwork,2
E1443,Rose Wheeler,Teamwork,3.5
E1444,Miss Brianna Chandler,Teamwork,2
E1445,Mitchell Thomas,Teamwork,5
E1446,Andrea Russell,Teamwork,3
E1447,Jeffrey Alexander,Teamwork,5
E1448,Matthew Woods,Teamwork,4.5
E1449,Deanna Copeland,Teamwork,2
E1450,Sara Johnson,Teamwork,4
E1451,Natasha Mccormick,Teamwork,5
E1452,Carolyn Lowe,Teamwork,1.5
E1453,Allison Brown,Teamwork,2.5
E1454,Joshua Lee,Teamwork,4
E1455,Mary Webb,Teamwork,1
E1456,Christian Jenkins,Teamwork,4
E1457,Kendra Scott,Teamwork,3.5
E1458,Betty Baird,Teamwork,3
E1459,Hannah Garza,Teamwork,3
E1460,Adriana Richardson,Teamwork,1.5
E1461,Jose Berry,Teamwork,3
E1462,Joseph Holland,Teamwork,3
E1463,Meghan Merritt,Teamwork,5
E1464,Patricia Bean,Teamwork,3.5
E1465,John Schmidt,Teamwork,2.5
E1466,Sarah Gonzalez,Teamwork,5
E1467,Tanya Gutierrez,Teamwork,3.5
E1468,Lindsey Green,Teamwork,2.5
E1469,William Bolton,Teamwork,2
E1470,Michael Hunter,Teamwork,5
E1471,Tony Rubio,Teamwork,4.5
E1472,Sharon Leonard,Teamwork,2
E1473,Stacy Hines,Teamwork,3
E1474,Christopher Johnston,Teamwork,4
E1475,Savannah Bernard,Teamwork,4
E1476,Ricardo Jimenez,Teamwork,4
E1477,Lawrence White,Teamwork,4.5
E1478,Austin Clark,Teamwork,1.5
E1479,Sarah Valenzuela,Teamwork,4.5
E1480,Jonathon Rice,Teamwork,3
E1481,Kristi Smith,Teamwork,5
E1482,Chad Weiss,Teamwork,2.5
E1483,Amy Brown,Teamwork,3.5
E1484,Charles Parks,Teamwork,2
E1485,Michael Guzman,Teamwork,1
E1486,Melissa Gutierrez,Teamwork,3.5
E1487,Michael Bowers,Teamwork,2
E1488,Thomas Powell,Teamwork,2.5
E1489,Miss Vanessa Gonzalez MD,Teamwork,3.5
E1490,Anthony Newman,Teamwork,3.5
E1491,Max Smith,Teamwork,1
E1492,Timothy Mccullough,Teamwork,1.5
E1493,Sarah Osborn,Teamwork,1
E1494,Nancy Garcia,Teamwork,4
E1495,Alexander Hughes,Teamwork,3
E1496,Caitlin Bryan,Teamwork,2
E1497,James Williams,Teamwork,1.5
E1498,Kayla Goodman,Teamwork,5
E1499,Melanie Wells,Teamwork,1.5
E1500,Timothy Schultz,Teamwork,3.5
E1501,Arthur Cherry,Teamwork,1.5
E1502,Tara Mills,Teamwork,2.5
E1503,Gabriel Harris,Teamwork,2
E1504,Carlos Page,Teamwork,2.5
E1505,Jason Stout,Teamwork,2
E1506,Jeffrey Hernandez,Teamwork,4.5
E1507,Melissa Jones,Teamwork,5
E1508,Raymond Richard,Teamwork,1
E1509,Jerry Johnson,Teamwork,1.5
E1510,Kevin Peters,Teamwork,4.5
E1511,Michael Sanchez,Teamwork,1.5
E1512,Wendy Barker,Teamwork,4
E1513,Kathryn Freeman,Teamwork,2
E1514,Ruben Hawkins,Teamwork,3.5
E1515,Bobby Hoffman,Teamwork,5
E1516,Gary Conner,Teamwork,3
E1517,Jared Murphy,Teamwork,5
E1518,David Miller,Teamwork,2.5
E1519,Dr. Jared Nguyen,Teamwork,5
E1520,Suzanne Powell,Teamwork,1.5
E1521,Megan Ortiz,Teamwork,3.5
E1522,Cole Johnson,Teamwork,4.5
E1523,Heather Long,Teamwork,3
E1524,Michael Young,Teamwork,3.5
E1525,Suzanne Thomas,Teamwork,2.5
E1526,Adam Ryan,Teamwork,3.5
E1527,Joseph Garcia,Teamwork,3.5
E1528,Mr. Eric Davis,Teamwork,3
E1529,John Wilson,Teamwork,3.5
E1530,Kevin Campbell,Teamwork,4.5
E1531,Samantha Keller,Teamwork,1
E1532,Jacqueline Russo,Teamwork,1.5
E1533,Mitchell Ramos,Teamwork,2.5
E1534,Scott Thompson,Teamwork,4
E1535,Yvonne Lynch,Teamwork,2.5
E1536,Lori Nunez,Teamwork,2.5
E1537,Jeanne Robinson,Teamwork,3.5
E1538,Jennifer Wallace,Teamwork,2.5
E1539,Caitlin Riley,Teamwork,2
E1540,Miss Jamie Farmer,Teamwork,1
E1541,David Ramirez,Teamwork,2.5
E1542,Patrick Rios,Teamwork,4
E1543,Matthew Owens,Teamwork,3
E1544,Jennifer Lee,Teamwork,3.5
E1545,Jason Wallace,Teamwork,3
E1546,John Thompson,Teamwork,5
E1547,Timothy Butler,Teamwork,2
E1548,Tanya Pham,Teamwork,4.5
E1549,Jeanne Wilson,Teamwork,5
E1550,Meghan Thomas,Teamwork,1.5
E1551,Deanna Gardner,Teamwork,4
E1552,Ronald Gonzales,Teamwork,3
E1553,Kevin Huber,Teamwork,5
E1554,Jeffrey Harrington,Teamwork,4.5
E1555,Teresa Lopez,Teamwork,5
E1556,Lisa Sampson,Teamwork,2
E1557,Gregg Roberts,Teamwork,3
E1558,Kathryn Diaz,Teamwork,3
E1559,Cheryl Thomas,Teamwork,5
E1560,Cynthia Williams,Teamwork,1
E1561,Shannon Brown,Teamwork,1.5
E1562,Anthony Michael,Teamwork,2.5
E1563,April Jenkins,Teamwork,1
E1564,Faith Thomas,Teamwork,1.5
E1565,Michael Simmons,Teamwork,3
E1566,Emily Andrews,Teamwork,4
E1567,Nicholas Washington PhD,Teamwork,2.5
E1568,Miguel Snyder,Teamwork,1
E1569,Darrell Davis,Teamwork,4.5
E1570,James Sanders,Teamwork,4
E1571,Sophia Rodriguez,Teamwork,3
E1572,Emily Velez,Teamwork,2.5
E1573,Eric Bond,Teamwork,3.5
E1574,Rick Davis,Teamwork,2.5
E1575,Curtis Fisher,Teamwork,5
E1576,Terri Gonzalez,Teamwork,5
E1577,Dakota Braun,Teamwork,4
E1578,Bianca Miller,Teamwork,2.5
E1579,Stephanie Leblanc,Teamwork,1
E1580,Michael Alvarado,Teamwork,3.5
E1581,Rhonda Gomez,Teamwork,1
E1582,Kimberly Gill,Teamwork,1
E1583,Wayne Edwards,Teamwork,4.5
E1584,Jared Santana,Teamwork,2
E1585,Barbara Jones,Teamwork,4
E1586,Justin Gallagher,Teamwork,3.5
E1587,John Glover,Teamwork,5
E1588,Sharon Johnson,Teamwork,1.5
E1589,Brian Gordon,Teamwork,3.5
E1590,Travis Hampton,Teamwork,5
E1591,Donald Turner,Teamwork,4.5
E1592,Monica Lloyd,Teamwork,2
E1593,Katherine Hall,Teamwork,5
E1594,Troy Lambert,Teamwork,5
E1595,Robert Galvan,Teamwork,4.5
E1596,Aaron Mccann,Teamwork,4
E1597,John Daniels,Teamwork,5
E1598,Yvonne Fox,Teamwork,2
E1599,John Munoz,Teamwork,2.5
E1600,Anna Gaines DVM,Teamwork,4
E1601,Christine Bean,Teamwork,3
E1602,Nancy Barber,Teamwork,4.5
E1603,Ian Scott,Teamwork,1.5
E1604,Alyssa Jones,Teamwork,3
E1605,Jennifer Morris,Teamwork,2.5
E1606,Jamie Shaffer,Teamwork,2
E1607,Justin Duarte,Teamwork,1
E1608,Amanda Nichols,Teamwork,1
E1609,Margaret Ramirez,Teamwork,3.5
E1610,James Smith,Teamwork,1
E1611,Melinda Brooks,Teamwork,2.5
E1612,Karen Thomas,Teamwork,4
E1613,John Miller,Teamwork,1
E1614,Damon Smith,Teamwork,4
E1615,Dr. Kelly Phillips MD,Teamwork,3.5
E1616,Stephen Perkins,Teamwork,5
E1617,Alicia Murphy,Teamwork,2.5
E1618,Kyle Riddle,Teamwork,4
E1619,Nathaniel Miles,Teamwork,1.5
E1620,Frank Edwards,Teamwork,3
E1621,Allison Wilson,Teamwork,2.5
E1622,Donald Johnson,Teamwork,2
E1623,Tara Terrell,Teamwork,4.5
E1624,Carlos Figueroa,Teamwork,5
E1625,Bonnie Black,Teamwork,3.5
E1626,Pamela Perez,Teamwork,3.5
E1627,Travis Burns,Teamwork,3.5
E1628,Marisa Smith,Teamwork,2
E1629,Richard Sanchez,Teamwork,2.5
E1630,Brittany Nichols,Teamwork,2
E1631,Colleen Scott,Teamwork,4.5
E1632,Mary Medina,Teamwork,5
E1633,Denise Hooper,Teamwork,1.5
E1634,Amanda Meyers,Teamwork,3
E1635,Amber Phillips,Teamwork,3
E1636,Marie Miller,Teamwork,4.5
E1637,Kathryn Morris,Teamwork,2.5
E1638,Makayla Williamson,Teamwork,2
E1639,Mark Marquez,Teamwork,4.5
E1640,Kari Clark,Teamwork,4.5
E1641,Adam Soto,Teamwork,2
E1642,Alexa Mayer,Teamwork,1.5
E1643,James Taylor,Teamwork,2
E1644,Michael Moore,Teamwork,2.5
E1645,Maria Hall,Teamwork,3.5
E1646,Clifford Fuentes,Teamwork,5
E1647,Jacob Jackson,Teamwork,3
E1648,Kenneth Cline,Teamwork,3
E1649,John Crawford,Teamwork,4
E1650,Mr. David Cook,Teamwork,2.5
E1651,Megan Daniel,Teamwork,2.5
E1652,Tyler Sanders,Teamwork,5
E1653,Jacob Duncan,Teamwork,2.5
E1654,Sarah Obrien,Teamwork,5
E1655,Bryan Johnson,Teamwork,4
E1656,Karen Vance,Teamwork,1.5
E1657,Joseph Mendez,Teamwork,3
E1658,Vanessa Ball,Teamwork,3.5
E1659,Anthony Henry,Teamwork,3
E1660,Ann Martin,Teamwork,2
E1661,Chad Perez,Teamwork,2
E1662,Diana Wood,Teamwork,4.5
E1663,Mrs. Sarah Byrd,Teamwork,3
E1664,Kaitlyn Barrett,Teamwork,4
E1665,Heather Larson,Teamwork,5
E1666,Sarah Robles,Teamwork,3.5
E1667,Julie Brown,Teamwork,5
E1668,James Anderson,Teamwork,4.5
E1669,Rachel Peterson,Teamwork,1
E1670,Mrs. Kelly Gutierrez,Teamwork,3
E1671,Ruth Castillo,Teamwork,4.5
E1672,David Briggs,Teamwork,2.5
E1673,Ronald Harvey,Teamwork,4.5
E1674,William Keller,Teamwork,2.5
E1675,Vickie Swanson,Teamwork,3.5
E1676,Krystal Ross,Teamwork,4
E1677,Leslie Warren,Teamwork,1.5
E1678,Dawn James,Teamwork,1
E1679,Mr. Benjamin Chang,Teamwork,3.5
E1680,Megan Davis,Teamwork,5
E1681,Amber Barnes,Teamwork,1
E1682,Jessica Hicks,Teamwork,1
E1683,Paul Gonzalez,Teamwork,5
E1684,Brian Rodriguez,Teamwork,1
E1685,Clinton Armstrong,Teamwork,4
E1686,James Stevenson,Teamwork,2
E1687,Nancy Bradley,Teamwork,2
E1688,Dwayne Harris,Teamwork,4
E1689,Melissa Fitzgerald,Teamwork,1.5
E1690,Jennifer Walker,Teamwork,4.5
E1691,Angela Smith,Teamwork,4.5
E1692,Daniel Smith,Teamwork,5
E1693,Mary Landry,Teamwork,1
E1694,Laura Webb,Teamwork,4.5
E1695,Elaine Roberts,Teamwork,4.5
E1696,Rebecca Flores,Teamwork,1.5
E1697,Sherry Blackwell,Teamwork,2.5
E1698,Caitlyn Guerrero,Teamwork,3
E1699,Joann Gutierrez,Teamwork,1
E1700,Joseph Lester,Teamwork,5
E1701,Jacob Murphy,Teamwork,2.5
E1702,Sarah Fuentes,Teamwork,3
E1703,Daniel Porter,Teamwork,3.5
E1704,Jessica Spence,Teamwork,1.5
E1705,Jennifer Walsh,Teamwork,4.5
E1706,Theodore Cruz,Teamwork,5
E1707,Jordan Pacheco,Teamwork,4
E1708,Michael Anderson,Teamwork,5
E1709,Molly Bradley,Teamwork,1.5
E1710,Jonathan Elliott,Teamwork,5
E1711,Peter Padilla,Teamwork,4
E1712,Larry Baldwin,Teamwork,4
E1713,Nancy Rhodes,Teamwork,2.5
E1714,Karen Ellis,Teamwork,1.5
E1715,Cynthia Moss,Teamwork,1
E1716,Karen Erickson,Teamwork,4.5
E1717,Daniel Gray,Teamwork,2
E1718,Cassandra Benitez,Teamwork,3.5
E1719,Vanessa Madden,Teamwork,2.5
E1720,Jonathan Lane,Teamwork,5
E1721,Teresa Stewart,Teamwork,3
E1722,Kimberly Barnes,Teamwork,1.5
E1723,Tyler Jones,Teamwork,3.5
E1724,Debra Ortiz,Teamwork,4.5
E1725,Susan Mclaughlin MD,Teamwork,1
E1726,Danielle Cox,Teamwork,4.5
E1727,Ryan Webb,Teamwork,2.5
E1728,Marcus Mendoza,Teamwork,5
E1729,Kim Clarke,Teamwork,5
E1730,Jasmine Anderson,Teamwork,3.5
E1731,Kristen Frazier,Teamwork,2.5
E1732,Hannah Acevedo,Teamwork,2
E1733,Jeffrey Gross,Teamwork,3
E1734,Robert Lester,Teamwork,2.5
E1735,Scott Powell,Teamwork,3.5
E1736,Edward Miller,Teamwork,1
E1737,Gregory Leonard,Teamwork,4
E1738,Richard Lopez,Teamwork,2.5
E1739,Cameron Ramirez,Teamwork,5
E1740,David Flowers,Teamwork,4.5
E1741,Brittany Wilson,Teamwork,3
E1742,Kristina Bryan,Teamwork,4
E1743,Gina Henderson,Teamwork,3
E1744,Keith May,Teamwork,3
E1745,Ryan Patterson,Teamwork,4.5
E1746,Samantha Simmons,Teamwork,3.5
E1747,Maria Marquez,Teamwork,5
E1748,Ronald Wade,Teamwork,2.5
E1749,Ashley Yang,Teamwork,3.5
E1750,Andre Pittman,Teamwork,1
E1751,Justin Bailey,Teamwork,2.5
E1752,Kelly Johnson,Teamwork,4
E1753,Jacob Barnett,Teamwork,3
E1754,Michael Brown,Teamwork,3
E1755,Christopher Avery,Teamwork,2
E1756,Larry Campbell,Teamwork,1.5
E1757,Kevin Dean,Teamwork,5
E1758,Alex Jenkins,Teamwork,5
E1759,Michael Flores,Teamwork,3.5
E1760,Kayla Galloway,Teamwork,2.5
E1761,Amanda Patterson,Teamwork,2
E1762,Hailey Hughes,Teamwork,3
E1763,Lisa Lucero,Teamwork,3
E1764,Mr. Martin Deleon,Teamwork,4.5
E1765,Chase Patterson,Teamwork,4.5
E1766,Chelsea Hansen,Teamwork,3
E1767,Terry Morrison,Teamwork,1.5
E1768,Alexandra Myers,Teamwork,3
E1769,Katherine Wong MD,Teamwork,4.5
E1770,Heather Campbell,Teamwork,1
E1771,Paula Maxwell,Teamwork,5
E1772,Robin Keith,Teamwork,3.5
E1773,Bradley Bentley,Teamwork,2.5
E1774,Amy Blair,Teamwork,1
E1775,Amber Cox,Teamwork,2
E1776,Jacob Miller,Teamwork,3
E1777,Hannah Jones,Teamwork,1
E1778,Donald Choi,Teamwork,2.5
E1779,Robert Garcia,Teamwork,3.5
E1780,Nicole Hines,Teamwork,5
E1781,Michael Evans,Teamwork,2
E1782,Diane Jackson,Teamwork,2
E1783,Dustin Andrews,Teamwork,3
E1784,Timothy Graves,Teamwork,3
E1785,Jennifer Phillips,Teamwork,4
E1786,Carlos Smith,Teamwork,5
E1787,Denise Cannon,Teamwork,1.5
E1788,Latasha Robinson,Teamwork,1.5
E1789,Jason Nguyen,Teamwork,4.5
E1790,John Dawson,Teamwork,1
E1791,Wesley Brown,Teamwork,3.5
E1792,Shannon Strickland,Teamwork,4
E1793,Connie Hawkins,Teamwork,4.5
E1794,Cindy Brooks,Teamwork,1
E1795,Mrs. Amy Nguyen,Teamwork,2.5
E1796,Casey Gentry,Teamwork,5
E1797,Victoria Ruiz,Teamwork,3
E1798,David Smith,Teamwork,1.5
E1799,James Steele,Teamwork,3
E1800,William Thomas,Teamwork,3.5
E1801,James Mccoy,Teamwork,5
E1802,Scott Cox,Teamwork,5
E1803,Shannon Alexander,Teamwork,3.5
E1804,Steven Castro,Teamwork,4.5
E1805,Jack Mckay,Teamwork,2
E1806,Michael Sanchez,Teamwork,3
E1807,Heather Dunn,Teamwork,4.5
E1808,Melissa Boyd,Teamwork,4
E1809,Brandon Vega MD,Teamwork,2
E1810,Luke Guzman,Teamwork,1.5
E1811,Angela Rhodes,Teamwork,3.5
E1812,Joseph Jones,Teamwork,5
E1813,Alexis Wilson,Teamwork,4
E1814,Holly Hernandez,Teamwork,1.5
E1815,Steven Garcia,Teamwork,4
E1816,Samantha Blankenship,Teamwork,1.5
E1817,Shawn Harding,Teamwork,4
E1818,William Miller,Teamwork,5
E1819,Michele Ward,Teamwork,1
E1820,Robert Garcia,Teamwork,3.5
E1821,David Brooks,Teamwork,1
E1822,Adam Bowman,Teamwork,3.5
E1823,Robert Lopez,Teamwork,4
E1824,Dalton Jackson,Teamwork,3.5
E1825,Christian Shaw,Teamwork,1.5
E1826,Curtis Long,Teamwork,4
E1827,Gerald Williams,Teamwork,4.5
E1828,Sarah Petty,Teamwork,1.5
E1829,Brittney Walker,Teamwork,5
E1830,Chad Rogers,Teamwork,2.5
E1831,Eduardo Alexander,Teamwork,3
E1832,William Cook,Teamwork,1
E1833,Scott Allen,Teamwork,3
E1834,Hannah Castro,Teamwork,3
E1835,Donald Nguyen,Teamwork,1
E1836,Steven Mccoy,Teamwork,4
E1837,Ricky James,Teamwork,1.5
E1838,Megan Bullock,Teamwork,2.5
E1839,Richard Bridges,Teamwork,3
E1840,Jeff Bean,Teamwork,3.5
E1841,Sarah Small,Teamwork,1.5
E1842,Nicholas Allen,Teamwork,4.5
E1843,Jennifer Bray,Teamwork,4.5
E1844,Madison Cook,Teamwork,3
E1845,Michael Wu,Teamwork,2
E1846,Robert Potter,Teamwork,3.5
E1847,Thomas Lopez,Teamwork,3.5
E1848,Mary Lee,Teamwork,1.5
E1849,Kayla Peters,Teamwork,2
E1850,Jill Powell,Teamwork,2.5
E1851,Angela Wheeler,Teamwork,2
E1852,Marcus Gilbert,Teamwork,5
E1853,Kyle Turner,Teamwork,4
E1854,William Ortiz,Teamwork,1
E1855,Linda Gibson,Teamwork,4.5
E1856,Whitney Price,Teamwork,3
E1857,Heather Kennedy,Teamwork,1.5
E1858,Veronica Duran,Teamwork,2
E1859,Randy Skinner,Teamwork,1.5
E1860,Michelle Brown,Teamwork,2
E1861,Sarah Stephens,Teamwork,3.5
E1862,Dr. Kari Fitzgerald,Teamwork,4
E1863,Joel Williams,Teamwork,4.5
E1864,Katie Mcgee,Teamwork,3
E1865,Benjamin Frank,Teamwork,4.5
E1866,Kevin Hoffman,Teamwork,1
E1867,Joseph Peck Jr.,Teamwork,4.5
E1868,Amanda Walters,Teamwork,4.5
E1869,Gregory White,Teamwork,2.5
E1870,Zachary Strong,Teamwork,4.5
E1871,Nancy Smith,Teamwork,1
E1872,Renee Harris,Teamwork,3
E1873,Thomas Lynn,Teamwork,5
E1874,Dana Haas,Teamwork,1.5
E1875,Deanna Gibson,Teamwork,2
E1876,Penny Carlson,Teamwork,3
E1877,Danielle Davis,Teamwork,2
E1878,Nicole Mcdonald,Teamwork,1
E1879,Logan Guzman,Teamwork,5
E1880,John Flores,Teamwork,5
E1881,Sherry Richardson,Teamwork,3
E1882,Deanna Allen,Teamwork,4
E1883,Diane Romero,Teamwork,5
E1884,Tracy Short,Teamwork,1.5
E1885,Shannon Jones,Teamwork,1.5
E1886,Jennifer Barnett,Teamwork,5
E1887,John Barker,Teamwork,3
E1888,Matthew Jacobson,Teamwork,1
E1889,Jacob Day,Teamwork,2
E1890,Kristina Robertson,Teamwork,3.5
E1891,Heather Fox,Teamwork,1.5
E1892,Jasmine Sanchez,Teamwork,3
E1893,Whitney Hensley,Teamwork,3
E1894,Charles Ballard,Teamwork,3.5
E1895,Elizabeth Meyer,Teamwork,2.5
E1896,Chase Ortiz,Teamwork,1.5
E1897,Justin Stanley,Teamwork,1
E1898,Kristopher Barron,Teamwork,1
E1899,Mr. Jacob Boyd Jr.,Teamwork,4.5
E1900,Destiny Chavez,Teamwork,1
E1901,Ashley Perez,Teamwork,4.5
E1902,Angela Osborne,Teamwork,5
E1903,Kevin Andrews Jr.,Teamwork,1.5
E1904,Eric Cortez,Teamwork,4
E1905,Heather Martinez,Teamwork,1
E1906,Alejandro Grant,Teamwork,2
E1907,Kelsey Shaffer,Teamwork,4.5
E1908,Jack Foster,Teamwork,5
E1909,Timothy Young,Teamwork,3.5
E1910,Taylor Nichols,Teamwork,3.5
E1911,Christopher Goodwin,Teamwork,2.5
E1912,Andrew Lucero,Teamwork,3.5
E1913,Brenda Carter,Teamwork,3.5
E1914,James Hopkins,Teamwork,1
E1915,Veronica Bautista,Teamwork,4.5
E1916,Connor Clark,Teamwork,2
E1917,Sherri Doyle,Teamwork,2.5
E1918,Richard Frey,Teamwork,3.5
E1919,Erin Thompson,Teamwork,3
E1920,Wendy King,Teamwork,2.5
E1921,Alexander Thompson,Teamwork,5
E1922,Paul Gordon,Teamwork,4
E1923,Michelle Nelson,Teamwork,3
E1924,Vickie Baker,Teamwork,5
E1925,Matthew Clark,Teamwork,2.5
E1926,Vanessa Horn,Teamwork,1.5
E1927,Joseph Johnson,Teamwork,3
E1928,Sarah Davenport,Teamwork,1
E1929,Nicholas Gonzales,Teamwork,3.5
E1930,Regina Eaton,Teamwork,2.5
E1931,Mr. Peter James,Teamwork,2.5
E1932,Amy Young,Teamwork,4
E1933,Sandy Davidson,Teamwork,2
E1934,Teresa Reynolds,Teamwork,4
E1935,Becky Anderson,Teamwork,4
E1936,Benjamin Rice,Teamwork,4.5
E1937,Ashley Hanson,Teamwork,2.5
E1938,Scott Johnson,Teamwork,2
E1939,John Meyer,Teamwork,4.5
E1940,Danielle Mccall,Teamwork,1.5
E1941,Victor Lee,Teamwork,1
E1942,Patricia Cochran,Teamwork,3.5
E1943,Kenneth Marks,Teamwork,1.5
E1944,Ashlee Norris,Teamwork,3
E1945,Travis Williams,Teamwork,3
E1946,Thomas Spence,Teamwork,5
E1947,Lindsay Nelson,Teamwork,4
E1948,John Williams,Teamwork,1.5
E1949,Elizabeth Thompson,Teamwork,1.5
E1950,Jose Hunter,Teamwork,5
E1951,Jesse Pena,Teamwork,2.5
E1952,Jeremiah Morgan,Teamwork,4.5
E1953,Katie Jenkins,Teamwork,5
E1954,Steven Brown,Teamwork,3.5
E1955,Ms. Wendy Morgan MD,Teamwork,5
E1956,Brian Shepard,Teamwork,5
E1957,Kenneth Smith,Teamwork,3
E1958,Melissa Brown,Teamwork,5
E1959,Brad Reed,Teamwork,5
E1960,Virginia Davies,Teamwork,2
E1961,Stephen Jones,Teamwork,3
E1962,Diane Sheppard,Teamwork,1.5
E1963,Rachel Holden,Teamwork,3.5
E1964,Jaime Deleon,Teamwork,3
E1965,Daniel Alvarez,Teamwork,2
E1966,Anthony Klein,Teamwork,5
E1967,Samantha Franklin,Teamwork,5
E1968,Keith Jackson,Teamwork,1.5
E1969,Tiffany Stevens,Teamwork,5
E1970,Deborah Chaney,Teamwork,2.5
E1971,Paige Nguyen,Teamwork,5
E1972,Kevin Irwin,Teamwork,5
E1973,Loretta Hutchinson,Teamwork,3
E1974,Logan Gibson,Teamwork,4.5
E1975,Joseph Logan,Teamwork,2
E1976,Shawn Carter,Teamwork,4
E1977,Joanna Carrillo,Teamwork,3
E1978,Alexander Brown,Teamwork,1.5
E1979,Luke Williams,Teamwork,2.5
E1980,Dwayne Galloway,Teamwork,3
E1981,Michael Weber,Teamwork,2
E1982,Tina Simpson,Teamwork,1
E1983,Anne Martinez,Teamwork,5
E1984,Justin Wood,Teamwork,1.5
E1985,Tina Tanner,Teamwork,4.5
E1986,Linda Carter,Teamwork,2.5
E1987,James Bates,Teamwork,3
E1988,Andrew Mcdowell,Teamwork,2
E1989,Roy Young,Teamwork,2.5
E1990,Maria Powell,Teamwork,5
E1991,Scott West,Teamwork,3
E1992,Eric Odonnell,Teamwork,5
E1993,Kaylee Lewis,Teamwork,4.5
E1994,Darrell Cox,Teamwork,3.5
E1995,Kevin Smith,Teamwork,1
E1996,Dawn Fields,Teamwork,3.5
E1997,Melissa Cowan,Teamwork,3
E1998,Kevin Taylor,Teamwork,2
E1999,Jason Walton,Teamwork,5
E2000,Paul Carlson,Teamwork,3
E0001,Christine Haas,Adaptability,4
E0002,Erik Nelson,Adaptability,4
E0003,Kevin Jackson,Adaptability,3.5
E0004,Andrew Butler,Adaptability,1
E0005,Kimberly Turner,Adaptability,3.5
E0006,Jeffrey Novak,Adaptability,2
E0007,Ashley Estrada,Adaptability,3.5
E0008,Kevin Cook,Adaptability,1.5
E0009,Paul Sweeney,Adaptability,4.5
E0010,Andrew Williams,Adaptability,2
E0011,Daniel Carter,Adaptability,3
E0012,Deborah Zimmerman,Adaptability,5
E0013,Jason Phillips,Adaptability,4
E0014,Brian Wade Jr.,Adaptability,5
E0015,Nicole Riggs,Adaptability,2.5
E0016,Kayla Mcfarland,Adaptability,3.5
E0017,Amber Coleman,Adaptability,2.5
E0018,Mrs. Gina Lee,Adaptability,3.5
E0019,Terri Johnston,Adaptability,1
E0020,Steve Black,Adaptability,4
E0021,Samuel Petersen,Adaptability,1
E0022,Jennifer Delgado,Adaptability,1.5
E0023,Michael Holmes,Adaptability,1
E0024,Lawrence Allen,Adaptability,2
E0025,Kevin Hughes,Adaptability,3.5
E0026,Craig Carter,Adaptability,2
E0027,Mary Swanson,Adaptability,1.5
E0028,Erin Kennedy,Adaptability,1.5
E0029,Christopher Parker MD,Adaptability,4.5
E0030,Laura Jackson,Adaptability,3
E0031,Charles Jensen,Adaptability,4.5
E0032,Melody Campbell,Adaptability,2.5
E0033,Dr. Steven Robles,Adaptability,4.5
E0034,Eric Barker,Adaptability,1.5
E0035,Donald Cruz,Adaptability,1.5
E0036,Amy Carroll,Adaptability,5
E0037,Jacqueline Harris,Adaptability,2.5
E0038,John Pena,Adaptability,1.5
E0039,Isaac Benitez,Adaptability,3.5
E0040,James Bridges,Adaptability,2
E0041,Amy Gilbert,Adaptability,1
E0042,Patricia Valentine,Adaptability,2.5
E0043,Austin Johnson,Adaptability,2
E0044,Chris Conner,Adaptability,1
E0045,David Wu,Adaptability,3
E0046,Sarah James,Adaptability,4
E0047,Shannon Torres,Adaptability,4
E0048,Vanessa Dickson,Adaptability,2
E0049,Nathan Williams,Adaptability,3
E0050,Craig Schwartz,Adaptability,2.5
E0051,Michelle Graham,Adaptability,1
E0052,Kathleen Sanders,Adaptability,2
E0053,Robert Gentry,Adaptability,4
E0054,Lori Newman,Adaptability,3.5
E0055,Troy Ingram,Adaptability,3.5
E0056,Ryan King,Adaptability,4.5
E0057,Charles Moody,Adaptability,4
E0058,Kevin Fowler,Adaptability,1
E0059,Amanda Jimenez,Adaptability,5
E0060,Brian Haynes,Adaptability,4.5
E0061,David Spencer,Adaptability,5
E0062,Danielle Mendez,Adaptability,2.5
E0063,Dylan Morgan,Adaptability,5
